W/T,imageID,C,style,sex,surveyID,train/vali,R_id
T,16960,19,normcore,M,193340,vali,66280.0
W,18373,50,classic,W,140277,vali,64020.0
W,58793,00,metrosexual,M,181082,vali,65478.0
W,24102,60,mods,M,153152,vali,64571.0
W,61790,10,sportivecasual,W,035291,vali,
W,17738,80,bold,M,117413,vali,63115.0
W,16630,50,ivy,M,142956,vali,64148.0
W,15440,70,hippie,M,120601,vali,63365.0
W,03412,50,classic,W,134774,vali,63742.0
W,15340,50,ivy,M,118855,vali,63251.0
W,14299,70,disco,W,092524,vali,
W,44520,70,punk,W,043695,vali,
W,14930,50,classic,W,106747,vali,62113.0
W,16295,70,hippie,M,013040,vali,
T,03587,10,sportivecasual,M,241784,vali,68574.0
W,00033,60,mods,M,076532,vali,
W,06148,50,ivy,M,088066,vali,
W,14538,60,space,W,011141,vali,
W,60553,00,cityglam,W,173198,vali,65105.0
W,15503,70,hippie,M,118924,vali,63255.0
W,03047,80,bold,M,134662,vali,63739.0
W,10028,50,classic,W,168934,vali,64998.0
W,19278,80,bodyconscious,W,121182,vali,63378.0
W,04622,60,mods,M,146204,vali,64281.0
W,26324,70,hippie,M,144825,vali,64223.0
W,30671,70,hippie,W,094149,vali,
W,41444,60,space,W,150994,vali,64503.0
W,27850,50,ivy,M,040389,vali,
W,18205,50,feminine,W,052465,vali,
W,11726,50,feminine,W,091448,vali,
W,32445,60,mods,M,153144,vali,64571.0
W,00033,60,mods,M,156442,vali,64687.0
W,02820,00,metrosexual,M,027729,vali,
W,15362,60,mods,M,113807,vali,62800.0
W,27899,70,hippie,M,012948,vali,
W,17004,10,sportivecasual,M,107122,vali,62155.0
W,17785,90,grunge,W,026043,vali,
W,14468,10,sportivecasual,W,135305,vali,63754.0
W,12312,80,bold,M,147639,vali,64336.0
W,12517,70,hippie,M,123105,vali,63426.0
W,00012,50,ivy,M,147670,vali,64337.0
W,00351,70,hippie,W,124895,vali,63465.0
W,04233,60,mods,M,108429,vali,62264.0
W,25940,10,sportivecasual,M,022278,vali,
W,11235,50,classic,W,183252,vali,65580.0
W,24102,60,mods,M,214819,vali,67136.0
T,02333,50,classic,W,226308,vali,67641.0
W,24838,70,hippie,M,179280,vali,65397.0
T,00456,10,sportivecasual,M,246612,vali,68729.0
W,04212,50,ivy,M,118420,vali,63207.0
W,24696,80,bold,M,092575,vali,
W,07279,80,bold,M,146898,vali,64302.0
W,13519,00,oriental,W,133585,vali,63712.0
T,05526,50,classic,W,205570,vali,66780.0
W,06715,00,metrosexual,M,101899,vali,61493.0
W,24486,70,hippie,M,070157,vali,
W,32233,00,metrosexual,M,218129,vali,67326.0
T,13010,00,oriental,W,229412,vali,67758.0
W,19545,00,oriental,W,117933,vali,63156.0
W,51514,50,ivy,M,165902,vali,64930.0
W,28909,19,normcore,M,179067,vali,65387.0
W,19545,00,oriental,W,066297,vali,
W,16630,50,ivy,M,145648,vali,64257.0
W,17559,10,sportivecasual,M,098841,vali,
W,17202,60,mods,M,160875,vali,64799.0
W,12803,70,hippie,M,114421,vali,62868.0
W,05760,60,minimal,W,132435,vali,63653.0
W,25940,10,sportivecasual,M,045527,vali,
T,06910,50,classic,W,055320,vali,
W,16630,50,ivy,M,121594,vali,63389.0
W,42967,80,bodyconscious,W,112587,vali,62663.0
W,24141,50,ivy,M,081755,vali,
W,05321,80,bodyconscious,W,127340,vali,63521.0
W,08733,90,grunge,W,128501,vali,63545.0
W,00073,50,ivy,M,104640,vali,61859.0
W,22943,10,athleisure,W,152866,vali,64561.0
W,17785,90,grunge,W,084940,vali,
W,06046,10,sportivecasual,W,091489,vali,
W,25715,10,sportivecasual,M,149909,vali,64460.0
W,09001,10,athleisure,W,095479,vali,
W,04268,70,hippie,M,133129,vali,63699.0
T,12746,90,lingerie,W,209449,vali,66890.0
W,28314,10,sportivecasual,M,174208,vali,65139.0
W,04684,90,hiphop,M,069246,vali,
W,06875,90,hiphop,M,102062,vali,61506.0
W,23904,50,ivy,M,150368,vali,64477.0
W,37014,60,minimal,W,115423,vali,62952.0
W,07916,80,powersuit,W,064659,vali,
W,03224,50,feminine,W,037134,vali,
W,24543,70,hippie,M,110105,vali,62424.0
W,02845,60,mods,M,142783,vali,64142.0
W,12412,19,normcore,M,094620,vali,
W,42967,80,bodyconscious,W,060981,vali,
W,10820,50,ivy,M,055902,vali,
W,30290,50,ivy,M,152593,vali,64553.0
W,02140,10,sportivecasual,W,032295,vali,
W,06576,50,ivy,M,088158,vali,
W,27899,70,hippie,M,148113,vali,64352.0
W,27750,60,mods,M,149629,vali,64449.0
W,12298,70,hippie,M,021025,vali,
W,16219,70,hippie,M,068533,vali,
W,06788,60,mods,M,060398,vali,
W,10598,60,minimal,W,123321,vali,63430.0
W,09285,00,metrosexual,M,084085,vali,
W,07333,70,hippie,M,144767,vali,64221.0
W,07099,50,ivy,M,156432,vali,64686.0
W,17481,10,sportivecasual,M,012689,vali,
W,06046,10,sportivecasual,W,122801,vali,63419.0
W,07058,19,normcore,M,108026,vali,62228.0
W,07026,10,sportivecasual,M,014594,vali,
W,24535,70,hippie,M,216312,vali,67220.0
W,23958,60,mods,M,145580,vali,64252.0
T,06190,10,sportivecasual,W,040101,vali,
W,30671,70,hippie,W,195217,vali,66400.0
W,17783,80,bold,M,128880,vali,63557.0
W,06525,60,mods,M,120799,vali,63369.0
W,48687,60,mods,M,097467,vali,
W,04854,50,feminine,W,196690,vali,66466.0
W,19820,50,feminine,W,115422,vali,62952.0
W,00539,10,sportivecasual,M,146367,vali,64285.0
W,30290,50,ivy,M,068880,vali,
W,13991,00,cityglam,W,098356,vali,
W,12599,60,mods,M,118429,vali,63207.0
W,03412,50,classic,W,205332,vali,66773.0
W,37404,60,space,W,025331,vali,
W,32136,50,ivy,M,144815,vali,64223.0
W,13519,00,oriental,W,029870,vali,
W,10504,00,oriental,W,063519,vali,
W,00117,19,normcore,M,093394,vali,
W,06015,80,powersuit,W,026988,vali,
W,16247,70,hippie,M,101904,vali,61493.0
W,02770,90,hiphop,M,108282,vali,62256.0
W,12309,80,bold,M,108439,vali,62264.0
W,04245,70,hippie,M,092574,vali,
W,02345,60,space,W,012485,vali,
W,06547,00,metrosexual,M,060469,vali,
W,23971,90,hiphop,M,014540,vali,
W,10104,60,mods,M,080337,vali,
W,52578,50,ivy,M,207481,vali,66837.0
W,08621,00,cityglam,W,132399,vali,63644.0
W,12524,00,metrosexual,M,137644,vali,63913.0
W,03569,10,sportivecasual,W,133347,vali,63706.0
W,00012,50,ivy,M,117297,vali,63109.0
W,25934,90,hiphop,M,118868,vali,63251.0
W,05580,10,sportivecasual,W,130255,vali,63587.0
W,24747,60,mods,M,065484,vali,
W,13329,50,feminine,W,129453,vali,63569.0
W,26179,60,mods,M,145274,vali,64239.0
W,24770,60,mods,M,045531,vali,
W,24758,50,ivy,M,033757,vali,
W,10125,70,hippie,M,018948,vali,
W,23848,50,ivy,M,153135,vali,64571.0
W,07811,80,powersuit,W,135504,vali,63759.0
W,16430,90,hiphop,M,147874,vali,64346.0
W,02736,60,mods,M,154890,vali,64636.0
W,08839,10,athleisure,W,083429,vali,
W,27700,70,hippie,M,116931,vali,63095.0
T,01514,50,ivy,M,196765,vali,66469.0
W,11200,00,oriental,W,071822,vali,
W,15381,80,bold,M,115890,vali,63016.0
W,10073,70,hippie,M,117855,vali,63155.0
W,02688,60,mods,M,034257,vali,
W,00028,50,ivy,M,133127,vali,63699.0
W,17135,00,metrosexual,M,206846,vali,66817.0
W,07871,00,cityglam,W,047530,vali,
W,13518,80,powersuit,W,047495,vali,
W,13354,50,feminine,W,137240,vali,63892.0
T,19559,19,normcore,M,192490,vali,66209.0
W,33002,60,mods,M,147521,vali,64327.0
W,03717,10,athleisure,W,130072,vali,63583.0
W,49765,50,ivy,M,154060,vali,64599.0
W,01925,10,sportivecasual,W,126291,vali,63498.0
W,16819,00,metrosexual,M,213523,vali,67080.0
W,17697,50,ivy,M,000157,vali,
W,15340,50,ivy,M,083955,vali,
W,16347,70,hippie,M,086070,vali,
W,13186,80,powersuit,W,003680,vali,
W,16538,90,hiphop,M,037005,vali,
W,10079,60,mods,M,196284,vali,66442.0
W,14538,60,space,W,082456,vali,
W,06358,60,minimal,W,121244,vali,63380.0
W,18213,10,sportivecasual,W,080660,vali,
W,03003,19,normcore,M,123102,vali,63426.0
W,24947,90,hiphop,M,039407,vali,
W,02275,70,disco,W,043631,vali,
W,08886,10,athleisure,W,104091,vali,61755.0
W,00804,50,ivy,M,150201,vali,64472.0
W,04212,50,ivy,M,120856,vali,63371.0
W,52140,70,hippie,M,045532,vali,
W,10079,60,mods,M,193845,vali,66347.0
W,06609,19,normcore,M,116836,vali,63074.0
W,25761,90,hiphop,M,043551,vali,
W,31913,90,hiphop,M,161037,vali,64807.0
W,26525,60,minimal,W,095176,vali,
W,06453,10,athleisure,W,031528,vali,
W,19820,50,feminine,W,011049,vali,
T,15440,10,sportivecasual,M,064700,vali,
W,15523,70,hippie,M,060391,vali,
T,06590,10,sportivecasual,M,248942,vali,68813.0
W,17414,70,hippie,M,154720,vali,64633.0
T,12897,00,ecology,W,024793,vali,
W,00831,19,normcore,M,009383,vali,
W,46459,80,powersuit,W,155608,vali,64662.0
W,34808,10,sportivecasual,W,151324,vali,64514.0
W,38869,00,ecology,W,006969,vali,
W,09154,50,ivy,M,150126,vali,64471.0
W,63188,90,kitsch,W,171909,vali,65071.0
W,04233,60,mods,M,146212,vali,64281.0
W,31790,00,metrosexual,M,022244,vali,
W,24152,60,mods,M,001574,vali,
W,14221,80,bodyconscious,W,092550,vali,
W,26227,90,hiphop,M,149905,vali,64460.0
W,24535,70,hippie,M,148130,vali,64354.0
W,18482,50,feminine,W,049834,vali,
W,30403,60,mods,M,154719,vali,64633.0
W,41448,10,sportivecasual,W,152857,vali,64561.0
W,09307,60,popart,W,076956,vali,
W,08621,00,cityglam,W,082558,vali,
W,12517,70,hippie,M,085963,vali,
W,10686,50,classic,W,219846,vali,67447.0
W,18057,50,classic,W,113463,vali,62768.0
W,13398,80,powersuit,W,072428,vali,
W,17532,70,hippie,M,091803,vali,
W,10749,00,ecology,W,029994,vali,
W,51577,50,ivy,M,217740,vali,67307.0
W,19352,50,feminine,W,068017,vali,
W,17304,70,hippie,M,153245,vali,64575.0
T,15225,80,bodyconscious,W,044642,vali,
W,12530,90,hiphop,M,146132,vali,64280.0
W,10112,50,ivy,M,053366,vali,
W,33876,60,popart,W,155606,vali,64662.0
W,16485,00,metrosexual,M,096002,vali,
W,06590,90,hiphop,M,229647,vali,67763.0
W,12067,00,ecology,W,026957,vali,
W,57473,10,sportivecasual,M,045544,vali,
W,06090,10,athleisure,W,080234,vali,
W,19520,50,feminine,W,143298,vali,64163.0
W,12154,80,bold,M,122177,vali,63404.0
W,12518,90,hiphop,M,016843,vali,
W,13688,90,hiphop,W,012463,vali,
W,17738,80,bold,M,233692,vali,67975.0
W,24747,60,mods,M,001541,vali,
W,24947,90,hiphop,M,065205,vali,
W,18622,60,minimal,W,131068,vali,63609.0
T,02333,50,classic,W,192046,vali,66164.0
W,08754,70,military,W,151012,vali,64503.0
W,01559,10,sportivecasual,M,116968,vali,63095.0
W,13859,10,athleisure,W,138531,vali,63938.0
W,11912,50,feminine,W,134709,vali,63740.0
W,14512,60,minimal,W,054343,vali,
W,00496,60,mods,M,147912,vali,64346.0
W,01056,00,cityglam,W,123333,vali,63430.0
W,17787,50,ivy,M,143690,vali,64190.0
W,27854,50,ivy,M,107091,vali,62155.0
W,15217,00,metrosexual,M,108241,vali,62251.0
W,17796,00,metrosexual,M,068553,vali,
W,25761,90,hiphop,M,172042,vali,65073.0
W,15740,70,hippie,M,146163,vali,64280.0
W,14417,10,sportivecasual,W,097848,vali,
W,06533,60,mods,M,117436,vali,63115.0
W,06739,90,hiphop,M,129512,vali,63571.0
W,32536,70,hippie,M,148760,vali,64397.0
W,09001,10,athleisure,W,112191,vali,62625.0
W,34623,10,sportivecasual,W,171936,vali,65071.0
W,12635,70,hippie,M,147663,vali,64336.0
W,03447,70,military,W,116550,vali,63057.0
W,06453,10,athleisure,W,005374,vali,
W,34504,80,bodyconscious,W,052435,vali,
W,33329,50,ivy,M,146703,vali,64295.0
W,15402,70,hippie,M,177049,vali,65257.0
W,10167,60,minimal,W,109430,vali,62361.0
W,00598,19,normcore,W,127609,vali,63526.0
W,15756,70,hippie,M,064878,vali,
W,13098,70,punk,W,116567,vali,63057.0
W,09285,00,metrosexual,M,075987,vali,
W,24203,90,hiphop,M,145202,vali,64238.0
W,14417,10,sportivecasual,W,028425,vali,
W,14572,50,classic,W,048215,vali,
W,10783,50,ivy,M,137489,vali,63904.0
W,24770,60,mods,M,077786,vali,
W,41448,10,sportivecasual,W,066555,vali,
W,17353,50,ivy,M,088652,vali,
W,33259,70,hippie,M,051613,vali,
W,18391,50,classic,W,180649,vali,65456.0
W,17004,10,sportivecasual,M,044480,vali,
W,32445,60,mods,M,153252,vali,64575.0
W,11024,70,hippie,M,118438,vali,63207.0
W,10028,50,classic,W,165169,vali,64914.0
W,19820,50,feminine,W,104279,vali,61784.0
W,41158,10,sportivecasual,W,162421,vali,64842.0
W,16538,90,hiphop,M,009504,vali,
W,00299,50,feminine,W,219946,vali,67450.0
W,06148,50,ivy,M,095150,vali,
W,09152,60,mods,M,014612,vali,
W,17787,50,ivy,M,094846,vali,
W,05736,90,kitsch,W,086959,vali,
W,05628,00,cityglam,W,158685,vali,64747.0
W,03144,50,classic,W,099444,vali,
W,15184,60,mods,M,006576,vali,
W,10779,50,ivy,M,111522,vali,62571.0
W,08754,70,military,W,134934,vali,63746.0
W,00865,90,hiphop,M,147374,vali,64320.0
W,08886,10,athleisure,W,079745,vali,
W,19602,19,lounge,W,106762,vali,62113.0
W,05619,00,ecology,W,127757,vali,63529.0
W,19075,50,classic,W,013437,vali,
W,15294,50,ivy,M,122712,vali,63415.0
W,15503,70,hippie,M,105042,vali,61913.0
W,38785,60,minimal,W,013638,vali,
W,17867,50,ivy,M,137789,vali,63917.0
W,09752,19,normcore,W,134749,vali,63740.0
W,12092,80,bold,M,189686,vali,65976.0
W,12789,00,metrosexual,M,037222,vali,
W,12702,10,sportivecasual,M,119294,vali,63285.0
W,31913,90,hiphop,M,196527,vali,66451.0
W,15766,00,metrosexual,M,001322,vali,
W,07279,80,bold,M,121664,vali,63392.0
W,12304,80,bold,M,122219,vali,63405.0
W,03685,10,athleisure,W,127591,vali,63526.0
W,05502,00,ecology,W,124582,vali,63459.0
W,06786,70,hippie,M,124054,vali,63448.0
W,06788,60,mods,M,138343,vali,63934.0
W,05312,80,bodyconscious,W,131045,vali,63609.0
W,12615,50,ivy,M,143248,vali,64156.0
T,05979,10,sportivecasual,W,192631,vali,66217.0
W,10112,50,ivy,M,105851,vali,61992.0
W,04994,60,popart,W,130392,vali,63591.0
W,01236,10,sportivecasual,W,134970,vali,63746.0
W,16516,90,hiphop,M,232457,vali,67885.0
W,32407,60,mods,M,195604,vali,66413.0
W,10167,60,minimal,W,079402,vali,
W,26211,50,ivy,M,052712,vali,
W,24696,80,bold,M,150129,vali,64471.0
W,15722,70,hippie,M,123255,vali,63429.0
W,15319,50,ivy,M,095292,vali,
W,14538,60,space,W,024731,vali,
W,01389,10,sportivecasual,W,105229,vali,61922.0
W,04840,50,feminine,W,112202,vali,62625.0
W,22239,60,space,W,090909,vali,
W,19833,50,ivy,M,110070,vali,62424.0
W,16848,19,normcore,M,001040,vali,
W,25086,10,sportivecasual,M,157845,vali,64723.0
W,07753,70,hippie,W,004107,vali,
W,12410,70,hippie,M,027979,vali,
W,25020,90,hiphop,M,021090,vali,
T,01514,50,ivy,M,235401,vali,68309.0
W,34093,60,minimal,W,096146,vali,
W,18546,50,classic,W,125159,vali,63473.0
W,15508,60,mods,M,027962,vali,
W,04233,60,mods,M,117970,vali,63159.0
W,06502,80,bodyconscious,W,126471,vali,63501.0
W,17414,70,hippie,M,100077,vali,61279.0
W,19967,50,feminine,W,028152,vali,
W,18026,60,space,W,135502,vali,63759.0
W,34504,80,bodyconscious,W,195971,vali,66432.0
W,32536,70,hippie,M,145242,vali,64239.0
W,03685,10,athleisure,W,182698,vali,65542.0
W,24543,70,hippie,M,147105,vali,64310.0
W,16121,80,bold,M,137667,vali,63913.0
W,05628,00,cityglam,W,153690,vali,64589.0
W,04349,00,metrosexual,M,060386,vali,
W,19205,00,oriental,W,132300,vali,63642.0
W,02660,60,mods,M,195687,vali,66415.0
W,16851,10,sportivecasual,M,067632,vali,
W,14039,00,cityglam,W,094589,vali,
W,07099,50,ivy,M,109222,vali,62349.0
W,09777,90,hiphop,M,137643,vali,63913.0
W,34487,10,athleisure,W,164950,vali,64908.0
W,12708,50,ivy,M,145563,vali,64252.0
W,01273,90,lingerie,W,129612,vali,63573.0
W,06533,60,mods,M,135864,vali,63769.0
W,11912,50,feminine,W,024953,vali,
W,17443,90,hiphop,M,098697,vali,
W,29347,80,bodyconscious,W,157560,vali,64717.0
W,25163,90,hiphop,M,039498,vali,
W,18353,80,powersuit,W,102406,vali,61541.0
W,03927,60,minimal,W,076432,vali,
W,02498,50,feminine,W,069109,vali,
W,16362,80,bold,M,025942,vali,
W,52417,00,metrosexual,M,196753,vali,66469.0
T,12897,00,ecology,W,061969,vali,
W,19454,90,kitsch,W,116463,vali,63053.0
W,02691,60,mods,M,036320,vali,
T,06910,50,classic,W,194433,vali,66376.0
W,06525,60,mods,M,120424,vali,63361.0
W,07077,19,normcore,M,125566,vali,63481.0
W,04836,50,feminine,W,235634,vali,68393.0
W,05791,10,sportivecasual,W,011138,vali,
W,03224,50,feminine,W,007913,vali,
W,27854,50,ivy,M,138211,vali,63930.0
W,26211,50,ivy,M,154923,vali,64640.0
W,06015,80,powersuit,W,092541,vali,
W,09731,19,genderless,W,084302,vali,
W,15910,60,mods,M,047107,vali,
W,02243,70,hippie,W,108540,vali,62278.0
W,16452,70,hippie,M,083519,vali,
W,17441,60,mods,M,075376,vali,
W,16375,80,bold,M,019024,vali,
W,11256,80,bodyconscious,W,128212,vali,63539.0
W,16698,00,metrosexual,M,126648,vali,63505.0
W,24685,80,bold,M,234315,vali,68042.0
W,19205,00,oriental,W,134561,vali,63734.0
W,15791,70,hippie,M,215508,vali,67172.0
W,37491,70,military,W,069006,vali,
W,06739,90,hiphop,M,230043,vali,67778.0
W,02394,10,sportivecasual,W,119569,vali,63309.0
W,24543,70,hippie,M,235578,vali,68366.0
W,32136,50,ivy,M,019328,vali,
W,17532,70,hippie,M,047133,vali,
W,12773,50,ivy,M,107528,vali,62194.0
W,17441,60,mods,M,111715,vali,62589.0
W,15225,00,metrosexual,M,121599,vali,63389.0
W,05851,70,punk,W,107855,vali,62210.0
W,25174,70,hippie,M,225952,vali,67623.0
W,16732,70,hippie,M,200986,vali,66609.0
W,06046,10,sportivecasual,W,152874,vali,64561.0
W,16104,60,mods,M,115747,vali,63008.0
W,09731,19,genderless,W,012500,vali,
W,54129,19,normcore,M,174226,vali,65139.0
W,26393,50,ivy,M,045513,vali,
W,09750,90,hiphop,W,086559,vali,
W,09278,70,hippie,M,126653,vali,63505.0
W,15192,00,metrosexual,M,088507,vali,
W,07369,90,hiphop,M,216337,vali,67220.0
W,45137,00,ecology,W,115418,vali,62952.0
W,33876,60,popart,W,180076,vali,65433.0
W,52231,50,ivy,M,108753,vali,62289.0
W,02691,60,mods,M,214549,vali,67117.0
W,01294,10,sportivecasual,W,131146,vali,63612.0
W,29990,90,hiphop,M,154505,vali,64615.0
W,36130,00,ecology,W,155602,vali,64662.0
W,20593,70,punk,W,136658,vali,63840.0
W,08862,10,sportivecasual,W,106778,vali,62113.0
W,12378,80,bold,M,126813,vali,63508.0
W,30431,80,powersuit,W,020272,vali,
W,07981,70,military,W,188022,vali,65838.0
W,14444,80,bodyconscious,W,101880,vali,61491.0
W,15381,80,bold,M,005296,vali,
W,32383,00,metrosexual,M,215255,vali,67155.0
W,09001,10,athleisure,W,119719,vali,63329.0
W,00540,90,hiphop,M,137551,vali,63910.0
W,12746,00,metrosexual,M,154465,vali,64615.0
W,36130,00,ecology,W,083238,vali,
W,16819,00,metrosexual,M,094244,vali,
W,26099,19,normcore,M,147894,vali,64346.0
W,34952,19,genderless,W,062838,vali,
W,23958,60,mods,M,163542,vali,64878.0
W,18095,90,kitsch,W,119958,vali,63341.0
W,15662,19,normcore,M,138821,vali,63952.0
W,04836,50,feminine,W,109929,vali,62414.0
W,16702,00,metrosexual,M,144536,vali,64212.0
W,16375,80,bold,M,150204,vali,64472.0
W,02333,90,hiphop,W,063248,vali,
W,07025,10,sportivecasual,M,046629,vali,
W,00931,10,sportivecasual,M,143187,vali,64155.0
W,07532,70,hippie,W,003783,vali,
W,02946,10,sportivecasual,M,118434,vali,63207.0
W,09154,50,ivy,M,060389,vali,
W,15758,10,sportivecasual,M,032729,vali,
W,09278,70,hippie,M,093388,vali,
W,05787,10,sportivecasual,W,123641,vali,63439.0
W,14468,10,sportivecasual,W,063399,vali,
W,12154,80,bold,M,117151,vali,63102.0
W,09278,70,hippie,M,114871,vali,62904.0
T,04636,90,hiphop,W,037980,vali,
W,26397,70,hippie,M,020156,vali,
W,17221,70,hippie,M,075369,vali,
W,08205,70,punk,W,132379,vali,63644.0
W,19267,70,disco,W,016649,vali,
W,16503,70,hippie,M,121336,vali,63381.0
W,16460,19,normcore,M,069365,vali,
W,12517,70,hippie,M,140779,vali,64043.0
W,15745,80,bold,M,138122,vali,63928.0
W,18949,70,disco,W,087063,vali,
W,27819,70,hippie,M,226562,vali,67652.0
W,12789,00,metrosexual,M,126640,vali,63505.0
W,10167,60,minimal,W,006735,vali,
W,04927,50,feminine,W,012492,vali,
W,34808,10,sportivecasual,W,155603,vali,64662.0
W,00624,80,bodyconscious,W,128095,vali,63537.0
W,24685,80,bold,M,157801,vali,64723.0
W,17867,50,ivy,M,037001,vali,
W,15370,50,ivy,M,085936,vali,
W,15856,60,mods,M,147846,vali,64345.0
W,07121,80,bold,M,148778,vali,64397.0
W,17867,50,ivy,M,035335,vali,
T,00253,60,popart,W,203632,vali,66721.0
W,11778,00,oriental,W,157620,vali,64718.0
W,24103,50,ivy,M,044894,vali,
W,16067,80,bold,M,021894,vali,
W,00366,60,minimal,W,130076,vali,63584.0
W,11632,70,punk,W,023143,vali,
W,29023,00,metrosexual,M,030690,vali,
W,02277,80,bodyconscious,W,105713,vali,61974.0
W,14914,50,feminine,W,046577,vali,
W,33259,70,hippie,M,182993,vali,65568.0
W,34004,80,bold,M,154754,vali,64633.0
W,07981,70,military,W,031541,vali,
W,26393,50,ivy,M,176886,vali,65247.0
W,12567,60,mods,M,100511,vali,61337.0
W,06883,60,mods,M,198677,vali,66539.0
W,10028,50,classic,W,200583,vali,66592.0
W,05562,10,sportivecasual,W,132066,vali,63634.0
W,08913,10,athleisure,W,099784,vali,
W,25909,10,sportivecasual,M,153182,vali,64571.0
W,05979,00,ecology,W,104512,vali,61842.0
W,19825,70,hippie,W,018376,vali,
W,10107,60,mods,M,101920,vali,61493.0
W,17783,80,bold,M,149473,vali,64441.0
W,04636,50,ivy,M,180336,vali,65441.0
W,08262,50,feminine,W,198444,vali,66532.0
W,24103,50,ivy,M,144356,vali,64209.0
W,28964,19,normcore,M,012699,vali,
W,18058,50,classic,W,115028,vali,62913.0
W,19967,50,feminine,W,106562,vali,62088.0
W,15319,50,ivy,M,080070,vali,
W,07490,80,powersuit,W,133666,vali,63715.0
W,05175,00,ecology,W,117924,vali,63156.0
W,29658,90,hiphop,M,154747,vali,64633.0
W,13973,90,lingerie,W,123946,vali,63445.0
W,15762,70,hippie,M,154925,vali,64640.0
W,47408,80,powersuit,W,146223,vali,64282.0
W,22510,80,powersuit,W,167544,vali,64964.0
W,12154,80,bold,M,231055,vali,67814.0
W,12260,80,bold,M,135883,vali,63769.0
W,40642,10,sportivecasual,W,051033,vali,
W,03624,10,sportivecasual,W,076337,vali,
W,24556,19,normcore,M,104656,vali,61859.0
W,12393,50,ivy,M,083185,vali,
W,03026,10,sportivecasual,M,123866,vali,63443.0
W,01075,10,sportivecasual,W,129280,vali,63566.0
W,01549,50,ivy,M,128902,vali,63557.0
W,09376,00,cityglam,W,080208,vali,
W,09763,80,bold,M,143126,vali,64153.0
W,06814,60,mods,M,156400,vali,64686.0
W,27042,60,mods,M,010287,vali,
W,05917,60,space,W,117240,vali,63108.0
W,24931,50,ivy,M,147870,vali,64346.0
W,15729,90,hiphop,M,041337,vali,
W,12027,90,kitsch,W,127622,vali,63526.0
W,13104,50,classic,W,110957,vali,62525.0
W,20598,70,military,W,158682,vali,64747.0
W,15294,50,ivy,M,122232,vali,63405.0
W,27791,00,metrosexual,M,095760,vali,
W,34004,80,bold,M,161052,vali,64807.0
W,04678,50,ivy,M,116085,vali,63026.0
W,06453,10,athleisure,W,130794,vali,63601.0
W,14930,50,classic,W,054190,vali,
W,16104,60,mods,M,105133,vali,61917.0
W,28909,19,normcore,M,012690,vali,
W,13859,10,athleisure,W,125523,vali,63480.0
W,01549,50,ivy,M,032523,vali,
W,25174,70,hippie,M,185338,vali,65683.0
W,19576,90,grunge,W,064669,vali,
W,15319,50,ivy,M,067534,vali,
W,12635,70,hippie,M,196194,vali,66441.0
W,18353,80,powersuit,W,134575,vali,63736.0
W,03959,50,classic,W,037578,vali,
W,15523,70,hippie,M,053033,vali,
W,06448,10,sportivecasual,W,008562,vali,
W,10823,50,ivy,M,141060,vali,64054.0
W,01925,10,sportivecasual,W,084053,vali,
W,06557,60,mods,M,143641,vali,64187.0
W,13533,19,normcore,W,122994,vali,63424.0
W,03959,50,classic,W,130382,vali,63591.0
W,12708,50,ivy,M,040239,vali,
W,16452,70,hippie,M,180522,vali,65451.0
W,18482,50,feminine,W,147220,vali,64317.0
W,01234,10,sportivecasual,W,127849,vali,63532.0
W,06797,70,hippie,M,154753,vali,64633.0
W,15225,00,metrosexual,M,129513,vali,63571.0
W,26200,50,ivy,M,020973,vali,
W,03842,50,feminine,W,087296,vali,
W,15295,60,mods,M,018011,vali,
W,09277,10,sportivecasual,M,101941,vali,61493.0
W,25174,70,hippie,M,112362,vali,62653.0
W,00625,80,bodyconscious,W,097836,vali,
W,12789,00,metrosexual,M,093008,vali,
W,12309,80,bold,M,218937,vali,67381.0
W,06739,90,hiphop,M,137626,vali,63911.0
W,06046,10,sportivecasual,W,098249,vali,
W,03026,10,sportivecasual,M,109261,vali,62349.0
W,32445,60,mods,M,208053,vali,66852.0
W,07290,50,ivy,M,045679,vali,
W,00625,80,bodyconscious,W,087089,vali,
W,12298,70,hippie,M,120816,vali,63369.0
W,12615,50,ivy,M,140402,vali,64027.0
W,08862,10,sportivecasual,W,097994,vali,
W,54129,19,normcore,M,086104,vali,
W,10510,60,space,W,006626,vali,
W,15569,70,hippie,M,001978,vali,
W,03624,10,sportivecasual,W,125298,vali,63475.0
W,27765,60,mods,M,146062,vali,64272.0
T,08246,10,sportivecasual,W,010684,vali,
W,17333,19,normcore,M,113922,vali,62820.0
W,16247,70,hippie,M,030621,vali,
W,32536,70,hippie,M,159216,vali,64758.0
W,11235,50,classic,W,113239,vali,62753.0
T,06875,10,sportivecasual,W,079853,vali,
W,12866,60,mods,M,114762,vali,62899.0
W,04212,50,ivy,M,031938,vali,
W,23900,50,ivy,M,166218,vali,64936.0
W,52521,50,ivy,M,217771,vali,67308.0
W,06502,80,bodyconscious,W,127580,vali,63526.0
W,07121,80,bold,M,000559,vali,
W,01178,00,oriental,W,125089,vali,63471.0
W,29063,90,hiphop,M,142945,vali,64148.0
W,18213,10,sportivecasual,W,034195,vali,
W,14852,50,feminine,W,139495,vali,63985.0
W,01178,00,oriental,W,141620,vali,64076.0
W,10455,60,space,W,105977,vali,61996.0
